Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6w4hpdbqt_ZINC000003830945conf14,-6.4,32.867,28.72
6w4hpdbqt_ZINC000003830945conf14,-6.4,7.098,1.472
6w4hpdbqt_ZINC000003830945conf2,-7.2,0.0,0.0
6w4hpdbqt_ZINC000003830945conf2,-6.9,7.701,1.5
6w4hpdbqt_ZINC000003830945conf2,-6.7,2.531,1.174
6w4hpdbqt_ZINC000003830945conf2,-6.6,2.723,2.126
6w4hpdbqt_ZINC000003830945conf2,-6.5,6.802,3.448
6w4hpdbqt_ZINC000003830945conf2,-6.5,20.215,17.196
6w4hpdbqt_ZINC000003830945conf2,-6.4,5.822,1.488
6w4hpdbqt_ZINC000003830945conf2,-6.4,33.27,30.522
6w4hpdbqt_ZINC000003830945conf2,-6.2,7.25,1.763
6w4hpdbqt_ZINC000003830945conf3,-7.5,0.0,0.0
6w4hpdbqt_ZINC000003830945conf3,-7.1,6.029,1.155
6w4hpdbqt_ZINC000003830945conf3,-7.0,7.718,1.55
6w4hpdbqt_ZINC000003830945conf3,-6.9,5.405,3.588
6w4hpdbqt_ZINC000003830945conf3,-6.7,6.009,1.882
6w4hpdbqt_ZINC000003830945conf3,-6.7,6.592,1.171
6w4hpdbqt_ZINC000003830945conf3,-6.6,6.54,1.632
6w4hpdbqt_ZINC000003830945conf3,-6.5,33.658,30.483
6w4hpdbqt_ZINC000003830945conf3,-6.5,7.731,1.842
6w4hpdbqt_ZINC000003830945conf4,-7.0,0.0,0.0
6w4hpdbqt_ZINC000003830945conf4,-7.0,5.931,1.336
6w4hpdbqt_ZINC000003830945conf4,-6.9,7.897,1.834
6w4hpdbqt_ZINC000003830945conf4,-6.9,6.606,1.24
6w4hpdbqt_ZINC000003830945conf4,-6.7,19.723,17.171
6w4hpdbqt_ZINC000003830945conf4,-6.7,2.222,1.65
6w4hpdbqt_ZINC000003830945conf4,-6.6,6.753,1.839
6w4hpdbqt_ZINC000003830945conf4,-6.5,2.539,1.142
6w4hpdbqt_ZINC000003830945conf4,-6.5,20.311,17.101
6w4hpdbqt_ZINC000003830945conf5,-7.2,0.0,0.0
6w4hpdbqt_ZINC000003830945conf5,-6.9,6.454,1.44
6w4hpdbqt_ZINC000003830945conf5,-6.8,6.946,0.713
6w4hpdbqt_ZINC000003830945conf5,-6.7,6.591,1.57
6w4hpdbqt_ZINC000003830945conf5,-6.7,2.084,1.62
6w4hpdbqt_ZINC000003830945conf5,-6.2,33.74,30.453
6w4hpdbqt_ZINC000003830945conf5,-6.1,6.304,1.767
6w4hpdbqt_ZINC000003830945conf5,-6.1,3.184,2.599
6w4hpdbqt_ZINC000003830945conf5,-6.0,20.426,17.245
6w4hpdbqt_ZINC000003830945conf6,-7.3,0.0,0.0
6w4hpdbqt_ZINC000003830945conf6,-7.1,6.007,1.326
6w4hpdbqt_ZINC000003830945conf6,-6.8,19.899,16.554
6w4hpdbqt_ZINC000003830945conf6,-6.7,8.041,3.594
6w4hpdbqt_ZINC000003830945conf6,-6.5,6.52,1.651
6w4hpdbqt_ZINC000003830945conf6,-6.5,8.3,1.815
6w4hpdbqt_ZINC000003830945conf6,-6.5,7.782,1.443
6w4hpdbqt_ZINC000003830945conf6,-6.4,2.386,1.222
6w4hpdbqt_ZINC000003830945conf6,-6.3,20.552,16.552
6w4hpdbqt_ZINC000003830945conf7,-7.2,0.0,0.0
6w4hpdbqt_ZINC000003830945conf7,-6.9,6.8,1.194
6w4hpdbqt_ZINC000003830945conf7,-6.7,2.577,2.016
6w4hpdbqt_ZINC000003830945conf7,-6.7,20.176,17.018
6w4hpdbqt_ZINC000003830945conf7,-6.6,6.836,2.934
6w4hpdbqt_ZINC000003830945conf7,-6.5,19.913,17.373
6w4hpdbqt_ZINC000003830945conf7,-6.4,7.967,2.033
6w4hpdbqt_ZINC000003830945conf7,-6.3,6.142,1.702
6w4hpdbqt_ZINC000003830945conf7,-6.3,2.603,1.27
6w4hpdbqt_ZINC000003830945conf8,-7.3,0.0,0.0
6w4hpdbqt_ZINC000003830945conf8,-7.1,5.818,1.828
6w4hpdbqt_ZINC000003830945conf8,-7.1,6.604,3.403
6w4hpdbqt_ZINC000003830945conf8,-6.9,2.172,1.64
6w4hpdbqt_ZINC000003830945conf8,-6.8,6.996,1.016
6w4hpdbqt_ZINC000003830945conf8,-6.7,20.441,16.97
6w4hpdbqt_ZINC000003830945conf8,-6.6,7.276,1.249
6w4hpdbqt_ZINC000003830945conf8,-6.6,20.598,17.017
6w4hpdbqt_ZINC000003830945conf8,-6.5,2.736,2.362
6w4hpdbqt_ZINC000003830945conf9,-7.5,0.0,0.0
6w4hpdbqt_ZINC000003830945conf9,-7.4,1.597,1.239
6w4hpdbqt_ZINC000003830945conf9,-7.0,3.045,2.382
6w4hpdbqt_ZINC000003830945conf9,-6.9,5.884,1.656
6w4hpdbqt_ZINC000003830945conf9,-6.8,5.221,3.203
6w4hpdbqt_ZINC000003830945conf9,-6.8,6.649,1.792
6w4hpdbqt_ZINC000003830945conf9,-6.8,2.378,1.741
6w4hpdbqt_ZINC000003830945conf9,-6.8,20.119,17.542
6w4hpdbqt_ZINC000003830945conf9,-6.7,7.096,1.544
6w4hpdbqt_ZINC000003830990conf1,-5.8,0.0,0.0
6w4hpdbqt_ZINC000003830990conf1,-5.4,10.776,9.806
6w4hpdbqt_ZINC000003830990conf1,-5.4,3.014,2.107
6w4hpdbqt_ZINC000003830990conf1,-5.2,11.292,10.383
6w4hpdbqt_ZINC000003830990conf1,-5.1,3.287,1.927
6w4hpdbqt_ZINC000003830990conf1,-5.1,37.573,36.108
6w4hpdbqt_ZINC000003830990conf1,-5.1,32.483,31.438
6w4hpdbqt_ZINC000003830990conf1,-4.9,37.015,36.191
6w4hpdbqt_ZINC000003830990conf1,-4.8,36.919,35.891
6w4hpdbqt_ZINC000003830990conf2,-5.8,0.0,0.0
6w4hpdbqt_ZINC000003830990conf2,-5.5,11.961,10.617
6w4hpdbqt_ZINC000003830990conf2,-5.3,12.409,10.909
6w4hpdbqt_ZINC000003830990conf2,-5.3,3.108,2.166
6w4hpdbqt_ZINC000003830990conf2,-5.2,2.482,1.388
6w4hpdbqt_ZINC000003830990conf2,-5.1,3.254,1.878
6w4hpdbqt_ZINC000003830990conf2,-5.0,32.279,31.29
6w4hpdbqt_ZINC000003830990conf2,-5.0,32.244,30.831
6w4hpdbqt_ZINC000003830990conf2,-5.0,37.606,36.272
6w4hpdbqt_ZINC000003830990conf3,-5.8,0.0,0.0
6w4hpdbqt_ZINC000003830990conf3,-5.1,3.29,1.926
6w4hpdbqt_ZINC000003830990conf3,-5.1,3.518,1.753
6w4hpdbqt_ZINC000003830990conf3,-5.1,32.478,31.431
6w4hpdbqt_ZINC000003830990conf3,-5.0,2.376,1.786
6w4hpdbqt_ZINC000003830990conf3,-4.9,32.243,31.081
6w4hpdbqt_ZINC000003830990conf3,-4.9,31.778,30.385
6w4hpdbqt_ZINC000003830990conf3,-4.8,36.419,34.836
6w4hpdbqt_ZINC000003830990conf3,-4.8,32.749,31.376
6w4hpdbqt_ZINC000003830990conf4,-5.8,0.0,0.0
6w4hpdbqt_ZINC000003830990conf4,-5.2,37.353,36.093
6w4hpdbqt_ZINC000003830990conf4,-5.1,3.466,2.002
6w4hpdbqt_ZINC000003830990conf4,-5.1,3.658,1.936
6w4hpdbqt_ZINC000003830990conf4,-5.1,37.542,36.676
6w4hpdbqt_ZINC000003830990conf4,-5.1,2.578,2.029
6w4hpdbqt_ZINC000003830990conf4,-5.0,36.821,35.271
6w4hpdbqt_ZINC000003830990conf4,-5.0,3.169,1.898
6w4hpdbqt_ZINC000003830990conf4,-4.9,37.53,36.196
6w4hpdbqt_ZINC000003830990conf5,-5.7,0.0,0.0
6w4hpdbqt_ZINC000003830990conf5,-5.2,11.733,10.871
6w4hpdbqt_ZINC000003830990conf5,-5.2,3.497,1.767
6w4hpdbqt_ZINC000003830990conf5,-5.2,37.694,36.629
6w4hpdbqt_ZINC000003830990conf5,-5.1,37.638,36.174
6w4hpdbqt_ZINC000003830990conf5,-5.0,32.485,31.395
6w4hpdbqt_ZINC000003830990conf5,-4.9,3.308,2.112
6w4hpdbqt_ZINC000003830990conf5,-4.9,11.589,10.65
6w4hpdbqt_ZINC000003830990conf5,-4.9,32.678,31.294
6w4hpdbqt_ZINC000003830990conf6,-5.8,0.0,0.0
6w4hpdbqt_ZINC000003830990conf6,-5.5,11.963,10.614
6w4hpdbqt_ZINC000003830990conf6,-5.4,10.853,9.911
6w4hpdbqt_ZINC000003830990conf6,-5.3,11.579,10.298
6w4hpdbqt_ZINC000003830990conf6,-5.2,2.441,1.336
6w4hpdbqt_ZINC000003830990conf6,-5.2,37.451,36.144
6w4hpdbqt_ZINC000003830990conf6,-5.0,32.296,31.3
6w4hpdbqt_ZINC000003830990conf6,-5.0,32.257,30.851
6w4hpdbqt_ZINC000003830990conf6,-4.9,37.756,36.676
6w4hpdbqt_ZINC000003830990conf7,-5.9,0.0,0.0
6w4hpdbqt_ZINC000003830990conf7,-5.5,10.925,9.978
6w4hpdbqt_ZINC000003830990conf7,-5.3,2.499,1.372
6w4hpdbqt_ZINC000003830990conf7,-5.2,33.357,32.163
6w4hpdbqt_ZINC000003830990conf7,-5.2,37.526,36.241
6w4hpdbqt_ZINC000003830990conf7,-5.1,3.513,1.917
6w4hpdbqt_ZINC000003830990conf7,-5.1,15.331,13.942
6w4hpdbqt_ZINC000003830990conf7,-5.0,32.242,30.823
6w4hpdbqt_ZINC000003830990conf7,-5.0,37.517,36.203
6w4hpdbqt_ZINC000003830990conf8,-5.9,0.0,0.0
6w4hpdbqt_ZINC000003830990conf8,-5.5,10.887,9.939
6w4hpdbqt_ZINC000003830990conf8,-5.2,2.426,1.298
6w4hpdbqt_ZINC000003830990conf8,-5.2,37.501,36.17
6w4hpdbqt_ZINC000003830990conf8,-5.1,3.479,1.875
6w4hpdbqt_ZINC000003830990conf8,-5.1,32.377,31.374
6w4hpdbqt_ZINC000003830990conf8,-5.1,3.442,2.001
6w4hpdbqt_ZINC000003830990conf8,-5.1,37.518,36.154
6w4hpdbqt_ZINC000003830990conf8,-5.0,3.416,2.0
6w4hpdbqt_ZINC000003830990conf9,-6.2,0.0,0.0
6w4hpdbqt_ZINC000003830990conf9,-5.9,4.001,2.237
6w4hpdbqt_ZINC000003830990conf9,-5.6,10.229,8.869
6w4hpdbqt_ZINC000003830990conf9,-5.4,11.32,9.918
6w4hpdbqt_ZINC000003830990conf9,-5.3,2.438,1.863
6w4hpdbqt_ZINC000003830990conf9,-5.3,37.783,36.708
6w4hpdbqt_ZINC000003830990conf9,-5.2,36.81,35.677
6w4hpdbqt_ZINC000003830990conf9,-5.2,37.561,36.35
6w4hpdbqt_ZINC000003830990conf9,-5.1,36.827,35.822
6w4hpdbqt_ZINC000003871923conf1,-8.4,0.0,0.0
6w4hpdbqt_ZINC000003871923conf1,-8.0,3.366,2.716
6w4hpdbqt_ZINC000003871923conf1,-8.0,2.45,2.001
6w4hpdbqt_ZINC000003871923conf1,-7.8,9.268,3.317
6w4hpdbqt_ZINC000003871923conf1,-7.8,10.446,6.128
6w4hpdbqt_ZINC000003871923conf1,-7.5,34.256,31.255
6w4hpdbqt_ZINC000003871923conf1,-7.4,2.944,2.183
6w4hpdbqt_ZINC000003871923conf1,-7.3,31.413,28.499
6w4hpdbqt_ZINC000003871923conf1,-7.2,8.485,3.725
6w4hpdbqt_ZINC000003871923conf2,-8.2,0.0,0.0
6w4hpdbqt_ZINC000003871923conf2,-8.1,2.459,2.03
6w4hpdbqt_ZINC000003871923conf2,-7.5,10.403,6.133
6w4hpdbqt_ZINC000003871923conf2,-7.4,2.519,2.181
6w4hpdbqt_ZINC000003871923conf2,-7.3,34.285,31.277
6w4hpdbqt_ZINC000003871923conf2,-7.3,9.261,3.4
6w4hpdbqt_ZINC000003871923conf2,-7.2,31.393,28.373
6w4hpdbqt_ZINC000003871923conf2,-7.1,31.245,28.482
6w4hpdbqt_ZINC000003871923conf2,-7.0,10.568,4.037
6w4hpdbqt_ZINC000003871923conf3,-8.1,0.0,0.0
6w4hpdbqt_ZINC000003871923conf3,-8.1,2.558,2.086
6w4hpdbqt_ZINC000003871923conf3,-7.7,3.094,2.319
6w4hpdbqt_ZINC000003871923conf3,-7.7,10.38,6.088
6w4hpdbqt_ZINC000003871923conf3,-7.4,34.324,31.343
6w4hpdbqt_ZINC000003871923conf3,-7.3,31.314,28.313
6w4hpdbqt_ZINC000003871923conf3,-7.3,9.111,3.379
6w4hpdbqt_ZINC000003871923conf3,-7.1,6.679,4.202
6w4hpdbqt_ZINC000003871923conf3,-7.0,32.132,30.424
6w4hpdbqt_ZINC000003871923conf4,-8.5,0.0,0.0
6w4hpdbqt_ZINC000003871923conf4,-8.0,2.667,2.368
6w4hpdbqt_ZINC000003871923conf4,-7.7,10.356,6.203
6w4hpdbqt_ZINC000003871923conf4,-7.7,1.704,1.201
6w4hpdbqt_ZINC000003871923conf4,-7.6,9.348,3.313
6w4hpdbqt_ZINC000003871923conf4,-7.4,31.358,28.417
6w4hpdbqt_ZINC000003871923conf4,-7.4,3.037,2.273
6w4hpdbqt_ZINC000003871923conf4,-7.0,2.7,2.194
6w4hpdbqt_ZINC000003871923conf4,-7.0,7.844,5.324
6w4hpdbqt_ZINC000003871923conf5,-8.3,0.0,0.0
6w4hpdbqt_ZINC000003871923conf5,-8.0,2.074,1.601
6w4hpdbqt_ZINC000003871923conf5,-7.4,34.273,31.34
6w4hpdbqt_ZINC000003871923conf5,-7.2,31.321,28.575
6w4hpdbqt_ZINC000003871923conf5,-7.2,9.983,4.004
6w4hpdbqt_ZINC000003871923conf5,-7.1,14.293,9.389
6w4hpdbqt_ZINC000003871923conf5,-6.9,3.754,2.757
6w4hpdbqt_ZINC000003871923conf5,-6.9,32.238,29.556
6w4hpdbqt_ZINC000003871923conf5,-6.9,3.062,2.57
6w4hpdbqt_ZINC000003871923conf6,-8.0,0.0,0.0
6w4hpdbqt_ZINC000003871923conf6,-7.9,2.722,2.195
6w4hpdbqt_ZINC000003871923conf6,-7.4,9.275,3.343
6w4hpdbqt_ZINC000003871923conf6,-7.3,9.194,3.221
6w4hpdbqt_ZINC000003871923conf6,-7.3,9.821,3.328
6w4hpdbqt_ZINC000003871923conf6,-7.2,32.87,29.821
6w4hpdbqt_ZINC000003871923conf6,-7.2,30.011,26.814
6w4hpdbqt_ZINC000003871923conf6,-7.1,29.961,26.843
6w4hpdbqt_ZINC000003871923conf6,-6.9,32.475,29.737
6w4hpdbqt_ZINC000003871923conf7,-8.3,0.0,0.0
6w4hpdbqt_ZINC000003871923conf7,-8.1,2.599,2.316
6w4hpdbqt_ZINC000003871923conf7,-7.6,10.479,6.335
6w4hpdbqt_ZINC000003871923conf7,-7.6,2.864,2.421
6w4hpdbqt_ZINC000003871923conf7,-7.5,3.079,2.335
6w4hpdbqt_ZINC000003871923conf7,-7.4,2.081,1.475
6w4hpdbqt_ZINC000003871923conf7,-7.2,31.435,28.453
6w4hpdbqt_ZINC000003871923conf7,-7.2,34.348,31.374
6w4hpdbqt_ZINC000003871923conf7,-7.0,14.995,11.538
6w4hpdbqt_ZINC000003871923conf8,-8.6,0.0,0.0
6w4hpdbqt_ZINC000003871923conf8,-7.8,32.744,29.29
6w4hpdbqt_ZINC000003871923conf8,-7.7,33.253,29.342
6w4hpdbqt_ZINC000003871923conf8,-7.6,2.293,1.98
6w4hpdbqt_ZINC000003871923conf8,-7.5,2.654,1.892
6w4hpdbqt_ZINC000003871923conf8,-7.2,2.745,1.886
6w4hpdbqt_ZINC000003871923conf8,-7.2,5.04,2.981
6w4hpdbqt_ZINC000003871923conf8,-7.2,12.735,9.502
6w4hpdbqt_ZINC000003871923conf8,-7.2,10.47,5.415
6w4hpdbqt_ZINC000003872994conf1,-9.0,0.0,0.0
6w4hpdbqt_ZINC000003872994conf1,-8.8,13.323,8.177
6w4hpdbqt_ZINC000003872994conf1,-8.3,17.561,14.261
6w4hpdbqt_ZINC000003872994conf1,-8.1,13.331,7.325
6w4hpdbqt_ZINC000003872994conf1,-7.9,16.056,12.954
6w4hpdbqt_ZINC000003872994conf1,-7.9,18.534,14.444
6w4hpdbqt_ZINC000003872994conf1,-7.8,13.392,8.895
6w4hpdbqt_ZINC000003872994conf1,-7.8,15.503,11.367
6w4hpdbqt_ZINC000003872994conf1,-7.7,13.326,9.025
6w4hpdbqt_ZINC000003872994conf10,-8.2,0.0,0.0
6w4hpdbqt_ZINC000003872994conf10,-8.2,6.845,4.5
6w4hpdbqt_ZINC000003872994conf10,-8.0,3.842,2.444
6w4hpdbqt_ZINC000003872994conf10,-7.8,4.694,3.152
6w4hpdbqt_ZINC000003872994conf10,-7.8,9.332,6.183
6w4hpdbqt_ZINC000003872994conf10,-7.7,7.528,4.836
6w4hpdbqt_ZINC000003872994conf10,-7.7,4.123,2.695
6w4hpdbqt_ZINC000003872994conf10,-7.6,1.892,1.445
6w4hpdbqt_ZINC000003872994conf10,-7.4,6.999,4.233
6w4hpdbqt_ZINC000003872994conf2,-8.9,0.0,0.0
6w4hpdbqt_ZINC000003872994conf2,-8.6,11.011,6.723
6w4hpdbqt_ZINC000003872994conf2,-8.5,2.429,2.014
6w4hpdbqt_ZINC000003872994conf2,-8.4,1.981,1.681
6w4hpdbqt_ZINC000003872994conf2,-8.3,12.631,6.61
6w4hpdbqt_ZINC000003872994conf2,-8.1,6.691,4.59
6w4hpdbqt_ZINC000003872994conf2,-8.1,2.83,2.258
6w4hpdbqt_ZINC000003872994conf2,-8.0,32.288,28.726
6w4hpdbqt_ZINC000003872994conf2,-8.0,7.867,5.68
6w4hpdbqt_ZINC000003872994conf3,-7.8,0.0,0.0
6w4hpdbqt_ZINC000003872994conf3,-7.8,6.624,4.061
6w4hpdbqt_ZINC000003872994conf3,-7.7,15.599,12.317
6w4hpdbqt_ZINC000003872994conf3,-7.5,7.552,4.343
6w4hpdbqt_ZINC000003872994conf3,-7.5,6.808,4.5
6w4hpdbqt_ZINC000003872994conf3,-7.5,31.73,28.724
6w4hpdbqt_ZINC000003872994conf3,-7.3,8.429,4.205
6w4hpdbqt_ZINC000003872994conf3,-7.3,5.631,3.751
6w4hpdbqt_ZINC000003872994conf3,-7.2,31.803,28.788
6w4hpdbqt_ZINC000003872994conf4,-8.9,0.0,0.0
6w4hpdbqt_ZINC000003872994conf4,-8.8,13.518,8.093
6w4hpdbqt_ZINC000003872994conf4,-8.8,10.833,6.614
6w4hpdbqt_ZINC000003872994conf4,-8.6,2.418,2.052
6w4hpdbqt_ZINC000003872994conf4,-8.5,4.159,2.796
6w4hpdbqt_ZINC000003872994conf4,-8.5,2.74,2.207
6w4hpdbqt_ZINC000003872994conf4,-8.5,12.571,6.573
6w4hpdbqt_ZINC000003872994conf4,-8.3,11.214,5.003
6w4hpdbqt_ZINC000003872994conf4,-8.3,6.752,4.526
6w4hpdbqt_ZINC000003872994conf5,-7.9,0.0,0.0
6w4hpdbqt_ZINC000003872994conf5,-7.8,6.626,4.014
6w4hpdbqt_ZINC000003872994conf5,-7.7,3.716,2.266
6w4hpdbqt_ZINC000003872994conf5,-7.6,30.047,24.828
6w4hpdbqt_ZINC000003872994conf5,-7.4,29.697,25.83
6w4hpdbqt_ZINC000003872994conf5,-7.2,15.774,13.322
6w4hpdbqt_ZINC000003872994conf5,-7.2,4.356,2.63
6w4hpdbqt_ZINC000003872994conf5,-7.2,4.257,2.552
6w4hpdbqt_ZINC000003872994conf5,-7.2,5.239,4.118
6w4hpdbqt_ZINC000003872994conf6,-7.7,0.0,0.0
6w4hpdbqt_ZINC000003872994conf6,-7.5,31.812,28.758
6w4hpdbqt_ZINC000003872994conf6,-7.4,16.025,12.828
6w4hpdbqt_ZINC000003872994conf6,-7.3,6.727,4.353
6w4hpdbqt_ZINC000003872994conf6,-7.3,8.489,4.319
6w4hpdbqt_ZINC000003872994conf6,-7.3,6.942,4.814
6w4hpdbqt_ZINC000003872994conf6,-7.2,8.735,5.562
6w4hpdbqt_ZINC000003872994conf6,-7.2,31.979,28.972
6w4hpdbqt_ZINC000003872994conf6,-7.1,31.84,28.774
6w4hpdbqt_ZINC000003872994conf7,-8.9,0.0,0.0
6w4hpdbqt_ZINC000003872994conf7,-8.9,4.812,2.877
6w4hpdbqt_ZINC000003872994conf7,-8.8,15.876,12.775
6w4hpdbqt_ZINC000003872994conf7,-8.7,33.474,31.531
6w4hpdbqt_ZINC000003872994conf7,-8.5,30.744,29.39
6w4hpdbqt_ZINC000003872994conf7,-8.4,17.458,13.946
6w4hpdbqt_ZINC000003872994conf7,-8.3,16.415,12.9
6w4hpdbqt_ZINC000003872994conf7,-8.2,13.611,9.984
6w4hpdbqt_ZINC000003872994conf7,-8.2,17.521,13.671
6w4hpdbqt_ZINC000003872994conf8,-7.9,0.0,0.0
6w4hpdbqt_ZINC000003872994conf8,-7.7,6.789,3.975
6w4hpdbqt_ZINC000003872994conf8,-7.6,3.939,2.486
6w4hpdbqt_ZINC000003872994conf8,-7.4,29.951,24.939
6w4hpdbqt_ZINC000003872994conf8,-7.3,29.769,25.795
6w4hpdbqt_ZINC000003872994conf8,-7.3,3.74,2.713
6w4hpdbqt_ZINC000003872994conf8,-7.3,7.176,3.371
6w4hpdbqt_ZINC000003872994conf8,-7.2,4.653,2.853
6w4hpdbqt_ZINC000003872994conf8,-7.2,30.0,26.571
6w4hpdbqt_ZINC000003872994conf9,-8.9,0.0,0.0
6w4hpdbqt_ZINC000003872994conf9,-8.7,16.798,13.5
6w4hpdbqt_ZINC000003872994conf9,-8.5,6.803,4.284
6w4hpdbqt_ZINC000003872994conf9,-8.4,6.694,4.453
6w4hpdbqt_ZINC000003872994conf9,-8.3,32.358,27.561
6w4hpdbqt_ZINC000003872994conf9,-8.0,9.518,4.889
6w4hpdbqt_ZINC000003872994conf9,-7.9,3.918,2.401
6w4hpdbqt_ZINC000003872994conf9,-7.9,5.616,4.02
6w4hpdbqt_ZINC000003872994conf9,-7.7,6.837,3.999
6w4hpdbqt_ZINC000003874498conf1,-7.6,0.0,0.0
6w4hpdbqt_ZINC000003874498conf1,-7.4,2.272,1.072
6w4hpdbqt_ZINC000003874498conf1,-7.3,3.758,3.076
6w4hpdbqt_ZINC000003874498conf1,-7.2,2.661,2.002
6w4hpdbqt_ZINC000003874498conf1,-7.0,2.497,1.916
6w4hpdbqt_ZINC000003874498conf1,-6.9,6.457,3.678
6w4hpdbqt_ZINC000003874498conf1,-6.8,3.814,2.884
6w4hpdbqt_ZINC000003874498conf1,-6.7,6.315,3.981
6w4hpdbqt_ZINC000003874498conf1,-6.7,6.297,3.155
6w4hpdbqt_ZINC000003874498conf10,-7.6,0.0,0.0
6w4hpdbqt_ZINC000003874498conf10,-7.5,13.443,12.596
6w4hpdbqt_ZINC000003874498conf10,-7.5,2.023,1.048
6w4hpdbqt_ZINC000003874498conf10,-7.2,3.791,3.032
6w4hpdbqt_ZINC000003874498conf10,-7.2,2.601,1.961
6w4hpdbqt_ZINC000003874498conf10,-7.0,38.862,37.674
6w4hpdbqt_ZINC000003874498conf10,-7.0,2.751,2.172
6w4hpdbqt_ZINC000003874498conf10,-6.9,2.97,2.17
6w4hpdbqt_ZINC000003874498conf10,-6.8,3.951,2.986
6w4hpdbqt_ZINC000003874498conf11,-7.6,0.0,0.0
6w4hpdbqt_ZINC000003874498conf11,-7.5,13.4,12.566
6w4hpdbqt_ZINC000003874498conf11,-7.4,2.035,1.051
6w4hpdbqt_ZINC000003874498conf11,-7.0,16.026,13.451
6w4hpdbqt_ZINC000003874498conf11,-6.9,15.97,13.165
6w4hpdbqt_ZINC000003874498conf11,-6.8,2.972,2.171
6w4hpdbqt_ZINC000003874498conf11,-6.8,2.47,1.653
6w4hpdbqt_ZINC000003874498conf11,-6.7,6.392,3.484
6w4hpdbqt_ZINC000003874498conf11,-6.7,34.634,32.969
6w4hpdbqt_ZINC000003874498conf12,-7.6,0.0,0.0
6w4hpdbqt_ZINC000003874498conf12,-7.4,2.048,1.077
6w4hpdbqt_ZINC000003874498conf12,-7.3,3.792,3.072
6w4hpdbqt_ZINC000003874498conf12,-7.2,2.593,2.003
6w4hpdbqt_ZINC000003874498conf12,-6.9,6.448,3.576
6w4hpdbqt_ZINC000003874498conf12,-6.8,3.755,2.852
6w4hpdbqt_ZINC000003874498conf12,-6.6,2.096,1.716
6w4hpdbqt_ZINC000003874498conf12,-6.6,6.3,3.699
6w4hpdbqt_ZINC000003874498conf12,-6.5,11.645,9.078
6w4hpdbqt_ZINC000003874498conf13,-7.6,0.0,0.0
6w4hpdbqt_ZINC000003874498conf13,-7.4,2.032,1.056
6w4hpdbqt_ZINC000003874498conf13,-7.3,3.817,3.078
6w4hpdbqt_ZINC000003874498conf13,-7.1,2.579,1.935
6w4hpdbqt_ZINC000003874498conf13,-7.0,6.503,3.675
6w4hpdbqt_ZINC000003874498conf13,-6.9,2.346,1.579
6w4hpdbqt_ZINC000003874498conf13,-6.9,3.979,3.0
6w4hpdbqt_ZINC000003874498conf13,-6.8,34.701,32.98
6w4hpdbqt_ZINC000003874498conf13,-6.7,38.45,37.32
6w4hpdbqt_ZINC000003874498conf2,-7.6,0.0,0.0
6w4hpdbqt_ZINC000003874498conf2,-7.4,2.141,1.069
6w4hpdbqt_ZINC000003874498conf2,-7.3,3.751,3.07
6w4hpdbqt_ZINC000003874498conf2,-7.1,2.601,2.005
6w4hpdbqt_ZINC000003874498conf2,-6.9,6.487,3.614
6w4hpdbqt_ZINC000003874498conf2,-6.8,34.709,32.983
6w4hpdbqt_ZINC000003874498conf2,-6.7,3.173,2.271
6w4hpdbqt_ZINC000003874498conf2,-6.7,11.534,8.589
6w4hpdbqt_ZINC000003874498conf2,-6.6,33.859,31.775
6w4hpdbqt_ZINC000003874498conf3,-7.6,0.0,0.0
6w4hpdbqt_ZINC000003874498conf3,-7.4,2.265,1.065
6w4hpdbqt_ZINC000003874498conf3,-7.3,3.798,3.103
6w4hpdbqt_ZINC000003874498conf3,-7.2,2.556,1.975
6w4hpdbqt_ZINC000003874498conf3,-7.0,38.811,37.646
6w4hpdbqt_ZINC000003874498conf3,-7.0,3.919,3.015
6w4hpdbqt_ZINC000003874498conf3,-6.8,2.878,2.183
6w4hpdbqt_ZINC000003874498conf3,-6.6,13.782,11.197
6w4hpdbqt_ZINC000003874498conf3,-6.6,3.48,2.732
6w4hpdbqt_ZINC000003874498conf4,-7.6,0.0,0.0
6w4hpdbqt_ZINC000003874498conf4,-7.4,2.209,1.082
6w4hpdbqt_ZINC000003874498conf4,-7.2,3.806,3.054
6w4hpdbqt_ZINC000003874498conf4,-7.2,2.546,1.98
6w4hpdbqt_ZINC000003874498conf4,-7.0,6.482,3.635
6w4hpdbqt_ZINC000003874498conf4,-6.9,2.883,2.18
6w4hpdbqt_ZINC000003874498conf4,-6.8,3.867,2.88
6w4hpdbqt_ZINC000003874498conf4,-6.8,16.238,14.358
6w4hpdbqt_ZINC000003874498conf4,-6.8,6.358,3.971
6w4hpdbqt_ZINC000003874498conf5,-7.6,0.0,0.0
6w4hpdbqt_ZINC000003874498conf5,-7.5,13.428,12.589
6w4hpdbqt_ZINC000003874498conf5,-7.3,3.807,3.071
6w4hpdbqt_ZINC000003874498conf5,-7.1,2.735,2.027
6w4hpdbqt_ZINC000003874498conf5,-7.1,12.984,11.851
6w4hpdbqt_ZINC000003874498conf5,-6.9,6.48,3.678
6w4hpdbqt_ZINC000003874498conf5,-6.8,2.945,2.18
6w4hpdbqt_ZINC000003874498conf5,-6.8,3.831,2.855
6w4hpdbqt_ZINC000003874498conf5,-6.8,34.643,32.936
6w4hpdbqt_ZINC000003874498conf6,-7.6,0.0,0.0
