Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6w4hpdbqt_Hydroxychloroquineconf7,-5.8,18.186,16.425
6w4hpdbqt_Hydroxychloroquineconf8,-7.0,0.0,0.0
6w4hpdbqt_Hydroxychloroquineconf8,-6.9,17.752,15.024
6w4hpdbqt_Hydroxychloroquineconf8,-6.9,17.619,15.513
6w4hpdbqt_Hydroxychloroquineconf8,-6.8,17.284,14.925
6w4hpdbqt_Hydroxychloroquineconf8,-6.6,17.618,15.532
6w4hpdbqt_Hydroxychloroquineconf8,-6.6,17.499,15.112
6w4hpdbqt_Hydroxychloroquineconf8,-6.5,17.581,15.684
6w4hpdbqt_Hydroxychloroquineconf8,-6.5,18.104,13.979
6w4hpdbqt_Hydroxychloroquineconf8,-6.3,17.833,15.427
6w4hpdbqt_Hydroxychloroquineconf9,-7.0,0.0,0.0
6w4hpdbqt_Hydroxychloroquineconf9,-6.9,4.588,2.82
6w4hpdbqt_Hydroxychloroquineconf9,-6.4,4.715,2.845
6w4hpdbqt_Hydroxychloroquineconf9,-6.4,2.292,1.641
6w4hpdbqt_Hydroxychloroquineconf9,-6.3,4.366,2.664
6w4hpdbqt_Hydroxychloroquineconf9,-6.2,5.523,3.52
6w4hpdbqt_Hydroxychloroquineconf9,-6.2,6.638,3.482
6w4hpdbqt_Hydroxychloroquineconf9,-6.1,4.377,2.42
6w4hpdbqt_Hydroxychloroquineconf9,-6.1,5.015,2.981
6w4hpdbqt_Ibutilideconf1,-5.8,0.0,0.0
6w4hpdbqt_Ibutilideconf1,-5.6,5.487,2.641
6w4hpdbqt_Ibutilideconf1,-5.6,5.476,2.761
6w4hpdbqt_Ibutilideconf1,-5.6,14.507,11.777
6w4hpdbqt_Ibutilideconf1,-5.3,15.58,14.35
6w4hpdbqt_Ibutilideconf1,-5.3,30.921,28.337
6w4hpdbqt_Ibutilideconf1,-5.2,7.289,5.299
6w4hpdbqt_Ibutilideconf1,-5.2,15.653,14.048
6w4hpdbqt_Ibutilideconf1,-5.2,37.886,36.467
6w4hpdbqt_Ibutilideconf10,-6.0,0.0,0.0
6w4hpdbqt_Ibutilideconf10,-6.0,14.705,12.283
6w4hpdbqt_Ibutilideconf10,-5.9,4.407,1.957
6w4hpdbqt_Ibutilideconf10,-5.9,15.777,12.053
6w4hpdbqt_Ibutilideconf10,-5.7,15.884,12.043
6w4hpdbqt_Ibutilideconf10,-5.7,5.747,3.039
6w4hpdbqt_Ibutilideconf10,-5.6,14.937,12.73
6w4hpdbqt_Ibutilideconf10,-5.6,6.034,3.481
6w4hpdbqt_Ibutilideconf10,-5.6,15.128,11.954
6w4hpdbqt_Ibutilideconf11,-5.9,0.0,0.0
6w4hpdbqt_Ibutilideconf11,-5.7,7.974,4.423
6w4hpdbqt_Ibutilideconf11,-5.7,6.166,3.65
6w4hpdbqt_Ibutilideconf11,-5.7,4.877,2.578
6w4hpdbqt_Ibutilideconf11,-5.6,6.237,3.803
6w4hpdbqt_Ibutilideconf11,-5.6,6.278,3.84
6w4hpdbqt_Ibutilideconf11,-5.5,6.106,3.507
6w4hpdbqt_Ibutilideconf11,-5.4,8.368,4.865
6w4hpdbqt_Ibutilideconf11,-5.4,5.473,2.557
6w4hpdbqt_Ibutilideconf12,-5.8,0.0,0.0
6w4hpdbqt_Ibutilideconf12,-5.7,15.491,12.713
6w4hpdbqt_Ibutilideconf12,-5.7,13.829,11.023
6w4hpdbqt_Ibutilideconf12,-5.7,5.631,2.778
6w4hpdbqt_Ibutilideconf12,-5.6,5.314,2.171
6w4hpdbqt_Ibutilideconf12,-5.6,5.115,1.872
6w4hpdbqt_Ibutilideconf12,-5.5,5.733,3.477
6w4hpdbqt_Ibutilideconf12,-5.4,14.354,12.061
6w4hpdbqt_Ibutilideconf12,-5.4,30.74,27.959
6w4hpdbqt_Ibutilideconf13,-6.1,0.0,0.0
6w4hpdbqt_Ibutilideconf13,-6.0,5.766,3.52
6w4hpdbqt_Ibutilideconf13,-5.9,15.138,12.344
6w4hpdbqt_Ibutilideconf13,-5.8,6.869,3.385
6w4hpdbqt_Ibutilideconf13,-5.6,1.977,1.365
6w4hpdbqt_Ibutilideconf13,-5.6,6.093,3.049
6w4hpdbqt_Ibutilideconf13,-5.5,13.009,10.07
6w4hpdbqt_Ibutilideconf13,-5.5,4.983,3.364
6w4hpdbqt_Ibutilideconf13,-5.5,15.897,13.145
6w4hpdbqt_Ibutilideconf14,-6.5,0.0,0.0
6w4hpdbqt_Ibutilideconf14,-6.3,15.72,12.317
6w4hpdbqt_Ibutilideconf14,-6.3,16.476,13.268
6w4hpdbqt_Ibutilideconf14,-6.3,16.159,13.481
6w4hpdbqt_Ibutilideconf14,-6.3,14.993,12.684
6w4hpdbqt_Ibutilideconf14,-6.2,16.148,13.047
6w4hpdbqt_Ibutilideconf14,-6.1,15.509,12.579
6w4hpdbqt_Ibutilideconf14,-6.1,33.306,31.465
6w4hpdbqt_Ibutilideconf14,-6.1,8.941,3.498
6w4hpdbqt_Ibutilideconf15,-6.0,0.0,0.0
6w4hpdbqt_Ibutilideconf15,-5.7,6.382,3.915
6w4hpdbqt_Ibutilideconf15,-5.6,2.797,2.065
6w4hpdbqt_Ibutilideconf15,-5.6,4.096,2.139
6w4hpdbqt_Ibutilideconf15,-5.6,5.684,2.792
6w4hpdbqt_Ibutilideconf15,-5.4,5.37,3.262
6w4hpdbqt_Ibutilideconf15,-5.4,30.946,27.947
6w4hpdbqt_Ibutilideconf15,-5.4,3.123,1.763
6w4hpdbqt_Ibutilideconf15,-5.3,1.832,1.237
6w4hpdbqt_Ibutilideconf16,-6.9,0.0,0.0
6w4hpdbqt_Ibutilideconf16,-6.7,3.485,2.311
6w4hpdbqt_Ibutilideconf16,-6.6,14.139,11.459
6w4hpdbqt_Ibutilideconf16,-6.5,16.228,13.098
6w4hpdbqt_Ibutilideconf16,-6.4,15.359,12.343
6w4hpdbqt_Ibutilideconf16,-6.3,16.526,13.838
6w4hpdbqt_Ibutilideconf16,-6.3,2.111,1.153
6w4hpdbqt_Ibutilideconf16,-6.3,14.486,12.15
6w4hpdbqt_Ibutilideconf16,-6.3,3.635,2.874
6w4hpdbqt_Ibutilideconf2,-6.2,0.0,0.0
6w4hpdbqt_Ibutilideconf2,-6.2,5.671,3.479
6w4hpdbqt_Ibutilideconf2,-6.0,2.422,1.66
6w4hpdbqt_Ibutilideconf2,-6.0,14.988,12.53
6w4hpdbqt_Ibutilideconf2,-6.0,6.316,3.676
6w4hpdbqt_Ibutilideconf2,-5.9,5.572,2.728
6w4hpdbqt_Ibutilideconf2,-5.8,5.555,3.217
6w4hpdbqt_Ibutilideconf2,-5.8,2.123,1.527
6w4hpdbqt_Ibutilideconf2,-5.8,32.346,29.725
6w4hpdbqt_Ibutilideconf3,-6.3,0.0,0.0
6w4hpdbqt_Ibutilideconf3,-6.1,4.536,2.225
6w4hpdbqt_Ibutilideconf3,-6.0,5.834,2.596
6w4hpdbqt_Ibutilideconf3,-5.9,6.384,4.069
6w4hpdbqt_Ibutilideconf3,-5.9,4.581,2.201
6w4hpdbqt_Ibutilideconf3,-5.9,6.108,3.825
6w4hpdbqt_Ibutilideconf3,-5.9,12.929,10.287
6w4hpdbqt_Ibutilideconf3,-5.9,14.792,12.008
6w4hpdbqt_Ibutilideconf3,-5.9,5.257,2.551
6w4hpdbqt_Ibutilideconf4,-6.8,0.0,0.0
6w4hpdbqt_Ibutilideconf4,-6.5,37.27,35.905
6w4hpdbqt_Ibutilideconf4,-6.5,33.797,30.651
6w4hpdbqt_Ibutilideconf4,-6.4,37.751,36.293
6w4hpdbqt_Ibutilideconf4,-6.4,32.991,29.954
6w4hpdbqt_Ibutilideconf4,-6.4,37.465,36.074
6w4hpdbqt_Ibutilideconf4,-6.3,37.961,36.087
6w4hpdbqt_Ibutilideconf4,-6.3,37.644,36.132
6w4hpdbqt_Ibutilideconf4,-6.3,36.959,35.219
6w4hpdbqt_Ibutilideconf5,-6.2,0.0,0.0
6w4hpdbqt_Ibutilideconf5,-6.0,6.051,2.701
6w4hpdbqt_Ibutilideconf5,-5.8,4.718,1.997
6w4hpdbqt_Ibutilideconf5,-5.8,2.03,1.499
6w4hpdbqt_Ibutilideconf5,-5.8,34.361,29.087
6w4hpdbqt_Ibutilideconf5,-5.7,6.584,3.09
6w4hpdbqt_Ibutilideconf5,-5.7,6.184,2.585
6w4hpdbqt_Ibutilideconf5,-5.6,5.381,3.183
6w4hpdbqt_Ibutilideconf5,-5.6,8.485,5.985
6w4hpdbqt_Ibutilideconf6,-5.7,0.0,0.0
6w4hpdbqt_Ibutilideconf6,-5.7,4.405,2.583
6w4hpdbqt_Ibutilideconf6,-5.6,7.545,3.167
6w4hpdbqt_Ibutilideconf6,-5.6,7.372,3.276
6w4hpdbqt_Ibutilideconf6,-5.5,37.832,36.015
6w4hpdbqt_Ibutilideconf6,-5.5,5.244,3.011
6w4hpdbqt_Ibutilideconf6,-5.5,15.076,12.135
6w4hpdbqt_Ibutilideconf6,-5.5,15.023,12.156
6w4hpdbqt_Ibutilideconf6,-5.5,6.208,2.817
6w4hpdbqt_Ibutilideconf7,-6.0,0.0,0.0
6w4hpdbqt_Ibutilideconf7,-5.9,5.665,3.178
6w4hpdbqt_Ibutilideconf7,-5.8,38.014,36.172
6w4hpdbqt_Ibutilideconf7,-5.7,37.758,35.839
6w4hpdbqt_Ibutilideconf7,-5.5,5.692,3.691
6w4hpdbqt_Ibutilideconf7,-5.5,12.765,10.443
6w4hpdbqt_Ibutilideconf7,-5.4,5.856,3.196
6w4hpdbqt_Ibutilideconf7,-5.4,5.694,2.941
6w4hpdbqt_Ibutilideconf7,-5.3,5.376,3.255
6w4hpdbqt_Ibutilideconf8,-6.5,0.0,0.0
6w4hpdbqt_Ibutilideconf8,-6.4,14.388,12.033
6w4hpdbqt_Ibutilideconf8,-6.3,37.859,35.752
6w4hpdbqt_Ibutilideconf8,-6.3,6.257,2.77
6w4hpdbqt_Ibutilideconf8,-6.3,7.747,3.454
6w4hpdbqt_Ibutilideconf8,-6.2,15.084,12.78
6w4hpdbqt_Ibutilideconf8,-6.1,8.27,3.498
6w4hpdbqt_Ibutilideconf8,-6.1,13.673,11.254
6w4hpdbqt_Ibutilideconf8,-6.1,8.358,4.21
6w4hpdbqt_Ibutilideconf9,-5.8,0.0,0.0
6w4hpdbqt_Ibutilideconf9,-5.8,6.262,3.419
6w4hpdbqt_Ibutilideconf9,-5.7,5.024,3.078
6w4hpdbqt_Ibutilideconf9,-5.7,7.136,3.372
6w4hpdbqt_Ibutilideconf9,-5.6,1.99,1.356
6w4hpdbqt_Ibutilideconf9,-5.5,13.352,10.006
6w4hpdbqt_Ibutilideconf9,-5.5,14.696,11.84
6w4hpdbqt_Ibutilideconf9,-5.4,6.014,3.016
6w4hpdbqt_Ibutilideconf9,-5.4,30.451,27.648
6w4hpdbqt_Imipenemconf1,-6.6,0.0,0.0
6w4hpdbqt_Imipenemconf1,-6.5,3.565,2.07
6w4hpdbqt_Imipenemconf1,-6.5,3.354,2.547
6w4hpdbqt_Imipenemconf1,-6.3,32.056,30.269
6w4hpdbqt_Imipenemconf1,-6.2,3.117,2.581
6w4hpdbqt_Imipenemconf1,-6.2,6.893,4.72
6w4hpdbqt_Imipenemconf1,-6.1,6.892,3.855
6w4hpdbqt_Imipenemconf1,-6.1,16.341,13.73
6w4hpdbqt_Imipenemconf1,-6.1,7.265,4.308
6w4hpdbqt_Imipenemconf2,-6.6,0.0,0.0
6w4hpdbqt_Imipenemconf2,-6.6,4.166,1.644
6w4hpdbqt_Imipenemconf2,-6.5,3.568,2.247
6w4hpdbqt_Imipenemconf2,-6.4,30.898,29.164
6w4hpdbqt_Imipenemconf2,-6.2,5.922,3.257
6w4hpdbqt_Imipenemconf2,-6.1,5.798,4.197
6w4hpdbqt_Imipenemconf2,-6.1,14.741,12.973
6w4hpdbqt_Imipenemconf2,-6.1,6.387,3.309
6w4hpdbqt_Imipenemconf2,-6.0,30.417,27.663
6w4hpdbqt_Imipenemconf3,-6.3,0.0,0.0
6w4hpdbqt_Imipenemconf3,-6.3,17.083,15.455
6w4hpdbqt_Imipenemconf3,-6.2,29.889,27.79
6w4hpdbqt_Imipenemconf3,-6.1,30.675,28.956
6w4hpdbqt_Imipenemconf3,-6.1,5.217,4.445
6w4hpdbqt_Imipenemconf3,-6.0,6.509,4.223
6w4hpdbqt_Imipenemconf3,-5.9,2.507,1.895
6w4hpdbqt_Imipenemconf3,-5.9,5.596,3.379
6w4hpdbqt_Imipenemconf3,-5.9,3.354,2.736
6w4hpdbqt_Imipenemconf4,-6.7,0.0,0.0
6w4hpdbqt_Imipenemconf4,-6.4,3.26,1.961
6w4hpdbqt_Imipenemconf4,-6.3,4.47,2.047
6w4hpdbqt_Imipenemconf4,-6.2,6.797,3.897
6w4hpdbqt_Imipenemconf4,-6.2,32.021,30.174
6w4hpdbqt_Imipenemconf4,-6.1,5.423,3.817
6w4hpdbqt_Imipenemconf4,-6.0,6.101,3.198
6w4hpdbqt_Imipenemconf4,-5.8,3.252,2.476
6w4hpdbqt_Imipenemconf4,-5.7,2.849,2.138
6w4hpdbqt_Imipenemconf5,-6.6,0.0,0.0
6w4hpdbqt_Imipenemconf5,-6.6,3.262,2.387
6w4hpdbqt_Imipenemconf5,-6.6,6.44,5.081
6w4hpdbqt_Imipenemconf5,-6.5,2.966,2.163
6w4hpdbqt_Imipenemconf5,-6.4,5.369,4.08
6w4hpdbqt_Imipenemconf5,-6.3,4.12,1.769
6w4hpdbqt_Imipenemconf5,-6.3,3.893,2.202
6w4hpdbqt_Imipenemconf5,-6.3,31.397,29.519
6w4hpdbqt_Imipenemconf5,-6.2,19.361,16.857
6w4hpdbqt_Imipenemconf6,-6.7,0.0,0.0
6w4hpdbqt_Imipenemconf6,-6.3,30.842,29.073
6w4hpdbqt_Imipenemconf6,-6.2,16.837,14.529
6w4hpdbqt_Imipenemconf6,-6.2,37.282,35.935
6w4hpdbqt_Imipenemconf6,-6.2,6.343,3.127
6w4hpdbqt_Imipenemconf6,-6.1,4.061,2.263
6w4hpdbqt_Imipenemconf6,-6.1,18.457,16.348
6w4hpdbqt_Imipenemconf6,-6.1,37.143,36.106
6w4hpdbqt_Imipenemconf6,-6.0,5.604,3.507
6w4hpdbqt_Indacaterolconf1,-9.1,0.0,0.0
6w4hpdbqt_Indacaterolconf1,-9.0,1.597,1.198
6w4hpdbqt_Indacaterolconf1,-8.9,2.417,1.136
6w4hpdbqt_Indacaterolconf1,-8.8,6.987,4.884
6w4hpdbqt_Indacaterolconf1,-8.8,2.041,0.943
6w4hpdbqt_Indacaterolconf1,-8.6,18.675,14.81
6w4hpdbqt_Indacaterolconf1,-8.4,15.001,13.292
6w4hpdbqt_Indacaterolconf1,-8.4,7.218,5.201
6w4hpdbqt_Indacaterolconf1,-8.3,22.893,18.838
6w4hpdbqt_Indacaterolconf2,-9.0,0.0,0.0
6w4hpdbqt_Indacaterolconf2,-8.9,2.157,0.587
6w4hpdbqt_Indacaterolconf2,-8.5,17.637,14.456
6w4hpdbqt_Indacaterolconf2,-8.3,7.516,5.293
6w4hpdbqt_Indacaterolconf2,-8.3,18.143,14.559
6w4hpdbqt_Indacaterolconf2,-8.2,18.619,14.942
6w4hpdbqt_Indacaterolconf2,-8.2,17.266,14.06
6w4hpdbqt_Indacaterolconf2,-8.1,15.765,11.335
6w4hpdbqt_Indacaterolconf2,-8.0,13.93,10.534
6w4hpdbqt_Indacaterolconf3,-9.0,0.0,0.0
6w4hpdbqt_Indacaterolconf3,-8.9,6.668,4.222
6w4hpdbqt_Indacaterolconf3,-8.8,6.684,4.444
6w4hpdbqt_Indacaterolconf3,-8.8,6.231,3.749
6w4hpdbqt_Indacaterolconf3,-8.6,4.546,2.408
6w4hpdbqt_Indacaterolconf3,-8.3,15.495,13.233
6w4hpdbqt_Indacaterolconf3,-8.3,15.89,12.991
6w4hpdbqt_Indacaterolconf3,-8.3,12.694,10.626
6w4hpdbqt_Indacaterolconf3,-8.2,15.259,11.975
6w4hpdbqt_Indacaterolconf4,-9.1,0.0,0.0
6w4hpdbqt_Indacaterolconf4,-8.9,2.163,0.645
6w4hpdbqt_Indacaterolconf4,-8.7,18.642,14.951
6w4hpdbqt_Indacaterolconf4,-8.6,17.478,14.294
6w4hpdbqt_Indacaterolconf4,-8.4,15.164,11.375
6w4hpdbqt_Indacaterolconf4,-8.3,7.12,5.176
6w4hpdbqt_Indacaterolconf4,-8.2,13.645,10.257
6w4hpdbqt_Indacaterolconf4,-8.2,15.617,12.854
6w4hpdbqt_Indacaterolconf4,-8.1,18.244,14.373
6w4hpdbqt_Indacaterolconf5,-10.0,0.0,0.0
6w4hpdbqt_Indacaterolconf5,-8.9,8.982,4.891
6w4hpdbqt_Indacaterolconf5,-8.5,7.907,4.807
6w4hpdbqt_Indacaterolconf5,-8.5,18.341,14.473
6w4hpdbqt_Indacaterolconf5,-8.4,18.379,14.662
6w4hpdbqt_Indacaterolconf5,-8.3,17.093,14.676
6w4hpdbqt_Indacaterolconf5,-8.3,15.927,13.196
6w4hpdbqt_Indacaterolconf5,-8.3,8.14,4.611
6w4hpdbqt_Indacaterolconf5,-8.2,2.985,1.413
6w4hpdbqt_Indacaterolconf6,-8.8,0.0,0.0
6w4hpdbqt_Indacaterolconf6,-8.7,2.296,1.471
6w4hpdbqt_Indacaterolconf6,-8.5,17.655,14.276
6w4hpdbqt_Indacaterolconf6,-8.2,13.935,10.541
6w4hpdbqt_Indacaterolconf6,-8.1,15.23,11.364
6w4hpdbqt_Indacaterolconf6,-8.1,23.029,18.853
6w4hpdbqt_Indacaterolconf6,-8.1,2.826,1.394
6w4hpdbqt_Indacaterolconf6,-8.0,16.865,13.65
6w4hpdbqt_Indacaterolconf6,-8.0,13.933,10.641
6w4hpdbqt_Indacaterolconf7,-9.0,0.0,0.0
6w4hpdbqt_Indacaterolconf7,-8.7,6.969,4.808
6w4hpdbqt_Indacaterolconf7,-8.7,17.848,14.634
6w4hpdbqt_Indacaterolconf7,-8.6,18.517,14.718
6w4hpdbqt_Indacaterolconf7,-8.5,15.424,11.646
6w4hpdbqt_Indacaterolconf7,-8.3,18.326,14.802
6w4hpdbqt_Indacaterolconf7,-8.3,15.815,12.909
6w4hpdbqt_Indacaterolconf7,-8.3,18.605,14.792
6w4hpdbqt_Indacaterolconf7,-8.2,15.7,11.366
6w4hpdbqt_Indacaterolconf8,-9.1,0.0,0.0
6w4hpdbqt_Indacaterolconf8,-8.7,7.201,5.015
6w4hpdbqt_Indacaterolconf8,-8.7,17.577,14.378
6w4hpdbqt_Indacaterolconf8,-8.6,14.959,13.301
6w4hpdbqt_Indacaterolconf8,-8.4,18.429,14.707
6w4hpdbqt_Indacaterolconf8,-8.2,18.538,14.656
6w4hpdbqt_Indacaterolconf8,-8.2,15.551,11.226
6w4hpdbqt_Indacaterolconf8,-8.2,23.388,19.308
6w4hpdbqt_Indacaterolconf8,-8.2,10.497,6.432
6w4hpdbqt_Isoprenalineconf1,-6.9,0.0,0.0
6w4hpdbqt_Isoprenalineconf1,-6.7,4.322,3.054
6w4hpdbqt_Isoprenalineconf1,-6.4,13.971,12.562
6w4hpdbqt_Isoprenalineconf1,-6.3,3.545,2.367
6w4hpdbqt_Isoprenalineconf1,-6.2,36.264,34.591
6w4hpdbqt_Isoprenalineconf1,-6.2,40.279,38.927
6w4hpdbqt_Isoprenalineconf1,-6.1,13.6,12.44
6w4hpdbqt_Isoprenalineconf1,-6.1,14.663,13.176
6w4hpdbqt_Isoprenalineconf1,-6.0,2.936,1.981
6w4hpdbqt_Isoprenalineconf10,-6.7,0.0,0.0
6w4hpdbqt_Isoprenalineconf10,-6.6,14.083,12.843
6w4hpdbqt_Isoprenalineconf10,-6.5,16.828,13.881
6w4hpdbqt_Isoprenalineconf10,-6.4,13.863,12.686
6w4hpdbqt_Isoprenalineconf10,-6.3,3.262,2.089
6w4hpdbqt_Isoprenalineconf10,-6.3,13.678,12.79
6w4hpdbqt_Isoprenalineconf10,-6.1,5.021,3.481
6w4hpdbqt_Isoprenalineconf10,-6.1,13.685,12.05
6w4hpdbqt_Isoprenalineconf10,-6.1,36.154,35.159
6w4hpdbqt_Isoprenalineconf11,-6.9,0.0,0.0
6w4hpdbqt_Isoprenalineconf11,-6.6,4.114,3.21
6w4hpdbqt_Isoprenalineconf11,-6.5,5.417,3.413
6w4hpdbqt_Isoprenalineconf11,-6.4,3.592,2.364
6w4hpdbqt_Isoprenalineconf11,-6.2,13.628,12.454
6w4hpdbqt_Isoprenalineconf11,-6.2,14.094,12.658
6w4hpdbqt_Isoprenalineconf11,-6.1,29.462,27.378
6w4hpdbqt_Isoprenalineconf11,-6.0,13.173,11.621
6w4hpdbqt_Isoprenalineconf11,-6.0,2.421,1.592
6w4hpdbqt_Isoprenalineconf12,-6.6,0.0,0.0
6w4hpdbqt_Isoprenalineconf12,-6.1,38.979,37.69
6w4hpdbqt_Isoprenalineconf12,-6.1,15.044,12.784
6w4hpdbqt_Isoprenalineconf12,-6.0,32.725,30.821
6w4hpdbqt_Isoprenalineconf12,-6.0,31.939,30.068
6w4hpdbqt_Isoprenalineconf12,-6.0,36.169,35.066
6w4hpdbqt_Isoprenalineconf12,-5.9,32.392,30.614
6w4hpdbqt_Isoprenalineconf12,-5.9,36.257,35.259
6w4hpdbqt_Isoprenalineconf12,-5.8,30.371,28.422
6w4hpdbqt_Isoprenalineconf2,-6.3,0.0,0.0
6w4hpdbqt_Isoprenalineconf2,-6.3,17.27,14.286
6w4hpdbqt_Isoprenalineconf2,-6.3,3.072,2.164
6w4hpdbqt_Isoprenalineconf2,-6.0,36.59,35.476
6w4hpdbqt_Isoprenalineconf2,-5.9,4.867,3.306
6w4hpdbqt_Isoprenalineconf2,-5.9,31.935,30.247
6w4hpdbqt_Isoprenalineconf2,-5.8,31.358,29.434
6w4hpdbqt_Isoprenalineconf2,-5.7,5.63,3.2
6w4hpdbqt_Isoprenalineconf2,-5.7,3.615,2.754
6w4hpdbqt_Isoprenalineconf3,-5.9,0.0,0.0
6w4hpdbqt_Isoprenalineconf3,-5.9,2.416,1.478
6w4hpdbqt_Isoprenalineconf3,-5.8,33.132,31.489
6w4hpdbqt_Isoprenalineconf3,-5.8,33.691,32.111
6w4hpdbqt_Isoprenalineconf3,-5.7,4.262,2.339
6w4hpdbqt_Isoprenalineconf3,-5.6,4.973,2.627
6w4hpdbqt_Isoprenalineconf3,-5.5,5.279,3.027
6w4hpdbqt_Isoprenalineconf3,-5.5,33.978,32.432
6w4hpdbqt_Isoprenalineconf3,-5.5,15.46,13.854
6w4hpdbqt_Isoprenalineconf4,-6.7,0.0,0.0
6w4hpdbqt_Isoprenalineconf4,-6.5,13.638,12.542
6w4hpdbqt_Isoprenalineconf4,-6.5,14.245,12.9
6w4hpdbqt_Isoprenalineconf4,-6.1,1.954,0.856
6w4hpdbqt_Isoprenalineconf4,-6.0,32.833,30.927
6w4hpdbqt_Isoprenalineconf4,-6.0,32.423,30.693
6w4hpdbqt_Isoprenalineconf4,-6.0,4.784,3.377
6w4hpdbqt_Isoprenalineconf4,-5.9,36.554,35.777
6w4hpdbqt_Isoprenalineconf4,-5.9,36.482,35.356
6w4hpdbqt_Isoprenalineconf5,-6.3,0.0,0.0
6w4hpdbqt_Isoprenalineconf5,-6.3,35.825,35.041
6w4hpdbqt_Isoprenalineconf5,-6.1,37.274,36.513
6w4hpdbqt_Isoprenalineconf5,-6.1,33.79,31.96
6w4hpdbqt_Isoprenalineconf5,-6.0,2.365,1.363
6w4hpdbqt_Isoprenalineconf5,-6.0,37.71,36.6
6w4hpdbqt_Isoprenalineconf5,-6.0,36.281,35.443
6w4hpdbqt_Isoprenalineconf5,-5.9,14.555,12.648
6w4hpdbqt_Isoprenalineconf5,-5.9,26.097,25.251
6w4hpdbqt_Isoprenalineconf6,-6.3,0.0,0.0
6w4hpdbqt_Isoprenalineconf6,-6.3,14.448,12.87
6w4hpdbqt_Isoprenalineconf6,-6.3,14.118,12.515
6w4hpdbqt_Isoprenalineconf6,-6.0,3.109,2.298
6w4hpdbqt_Isoprenalineconf6,-6.0,13.639,12.466
6w4hpdbqt_Isoprenalineconf6,-5.9,40.438,39.253
6w4hpdbqt_Isoprenalineconf6,-5.8,35.697,34.488
6w4hpdbqt_Isoprenalineconf6,-5.7,36.09,34.401
6w4hpdbqt_Isoprenalineconf6,-5.7,15.598,13.805
6w4hpdbqt_Isoprenalineconf7,-6.8,0.0,0.0
6w4hpdbqt_Isoprenalineconf7,-6.3,6.389,3.831
6w4hpdbqt_Isoprenalineconf7,-6.2,13.783,12.579
6w4hpdbqt_Isoprenalineconf7,-6.1,40.234,38.518
6w4hpdbqt_Isoprenalineconf7,-6.1,4.969,3.469
6w4hpdbqt_Isoprenalineconf7,-6.1,42.72,40.581
6w4hpdbqt_Isoprenalineconf7,-6.1,3.436,2.166
6w4hpdbqt_Isoprenalineconf7,-6.1,36.237,34.157
6w4hpdbqt_Isoprenalineconf7,-6.0,12.61,11.919
6w4hpdbqt_Isoprenalineconf8,-6.7,0.0,0.0
6w4hpdbqt_Isoprenalineconf8,-6.6,14.1,12.857
6w4hpdbqt_Isoprenalineconf8,-6.4,1.973,0.915
6w4hpdbqt_Isoprenalineconf8,-6.4,14.051,12.852
6w4hpdbqt_Isoprenalineconf8,-6.4,13.128,12.486
6w4hpdbqt_Isoprenalineconf8,-6.2,2.943,1.902
6w4hpdbqt_Isoprenalineconf8,-5.9,2.43,1.419
6w4hpdbqt_Isoprenalineconf8,-5.8,3.708,2.903
6w4hpdbqt_Isoprenalineconf8,-5.8,31.012,29.155
6w4hpdbqt_Isoprenalineconf9,-6.9,0.0,0.0
6w4hpdbqt_Isoprenalineconf9,-6.8,4.392,3.1
6w4hpdbqt_Isoprenalineconf9,-6.4,14.106,12.786
6w4hpdbqt_Isoprenalineconf9,-6.2,14.352,12.908
6w4hpdbqt_Isoprenalineconf9,-6.2,40.291,38.577
6w4hpdbqt_Isoprenalineconf9,-6.1,14.25,12.833
6w4hpdbqt_Isoprenalineconf9,-6.0,2.004,1.258
6w4hpdbqt_Isoprenalineconf9,-6.0,42.739,40.537
6w4hpdbqt_Isoprenalineconf9,-5.9,15.21,13.661
6w4hpdbqt_L-Arginineconf1,-6.1,0.0,0.0
6w4hpdbqt_L-Arginineconf1,-5.7,2.651,2.145
6w4hpdbqt_L-Arginineconf1,-5.6,36.801,35.909
6w4hpdbqt_L-Arginineconf1,-5.5,5.698,4.546
6w4hpdbqt_L-Arginineconf1,-5.5,24.18,22.763
6w4hpdbqt_L-Arginineconf1,-5.4,2.965,2.744
6w4hpdbqt_L-Arginineconf1,-5.3,5.425,2.794
6w4hpdbqt_L-Arginineconf1,-5.3,33.602,32.502
6w4hpdbqt_L-Arginineconf1,-5.2,2.497,2.127
6w4hpdbqt_L-Arginineconf10,-5.9,0.0,0.0
6w4hpdbqt_L-Arginineconf10,-5.9,5.843,4.556
6w4hpdbqt_L-Arginineconf10,-5.7,5.369,3.576
6w4hpdbqt_L-Arginineconf10,-5.7,36.504,35.817
6w4hpdbqt_L-Arginineconf10,-5.6,12.221,10.126
6w4hpdbqt_L-Arginineconf10,-5.6,2.443,1.857
6w4hpdbqt_L-Arginineconf10,-5.5,10.766,10.275
6w4hpdbqt_L-Arginineconf10,-5.5,6.056,4.582
6w4hpdbqt_L-Arginineconf10,-5.4,24.282,22.93
6w4hpdbqt_L-Arginineconf2,-6.2,0.0,0.0
6w4hpdbqt_L-Arginineconf2,-6.1,5.506,4.106
6w4hpdbqt_L-Arginineconf2,-5.6,33.378,31.864
6w4hpdbqt_L-Arginineconf2,-5.5,35.24,33.092
